payment_id,transaction_id,invoice_id,payment_date,customer_id,amount,currency,payment_method,status_payment,settlement_id,settlement_date,settled_amount,fees,tax,status_settlement,customer_id_invoice,invoice_amount,paid_amount,status,issues,is_reconciled,reconciliation_status
PAY00595,TXN00595,INV00595,2026-07-29,CUST0236,80225.5,INR,WALLET,SUCCESS,SET00595,2026-07-31,80225.5,1203.38,216.61,SETTLED,CUST0236,80225.5,80225.5,PAID,NONE,True,MATCHED
PAY00596,TXN00596,INV00596,2026-07-08,CUST0162,98076.74,INR,UPI,SUCCESS,SET00596,2026-07-09,98076.74,1471.15,264.81,SETTLED,CUST0162,98076.74,98076.74,PAID,NONE,True,MATCHED
PAY00597,TXN00597,INV00597,2026-08-05,CUST0286,516.89,INR,UPI,SUCCESS,SET00597,2026-08-08,516.89,7.75,1.4,SETTLED,CUST0286,516.89,516.89,PAID,NONE,True,MATCHED
PAY00598,TXN00598,INV00598,2026-08-02,CUST0156,56452.09,INR,WALLET,SUCCESS,SET00598,2026-08-03,56452.09,846.78,152.42,SETTLED,CUST0156,58587.13,56452.09,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00599,TXN00599,INV00599,2026-07-22,CUST0233,56235.01,INR,WALLET,SUCCESS,SET00599,2026-07-25,56235.01,843.53,151.84,SETTLED,CUST0233,56235.01,56235.01,PAID,NONE,True,MATCHED
PAY00600,TXN00600,INV00600,2026-07-08,CUST0232,10194.98,INR,CARD,SUCCESS,SET00600,2026-07-11,10194.98,152.92,27.53,SETTLED,CUST0232,10194.98,10194.98,PAID,NONE,True,MATCHED
PAY00601,TXN00601,INV00601,2026-08-05,CUST0150,52437.52,INR,UPI,SUCCESS,SET00601,2026-08-07,52437.52,786.56,141.58,SETTLED,CUST0150,52437.52,52437.52,PAID,NONE,True,MATCHED
PAY00602,TXN00602,INV00602,2026-08-15,CUST0072,74379.83,INR,WALLET,SUCCESS,SET00602,2026-08-16,74379.83,1115.7,200.83,SETTLED,CUST0072,74379.83,74379.83,PAID,NONE,True,MATCHED
PAY00603,TXN00603,INV00603,2026-07-08,CUST0097,93056.52,INR,WALLET,SUCCESS,SET00603,2026-07-11,93056.52,1395.85,251.25,SETTLED,CUST0097,93056.52,93056.52,PAID,NONE,True,MATCHED
PAY00604,TXN00604,INV00604,2026-07-07,CUST0174,75836.36,INR,UPI,SUCCESS,,,,,,,CUST0174,75836.36,75836.36,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00605,TXN00605,INV00605,2026-08-19,CUST0064,89229.56,INR,WALLET,SUCCESS,SET00605,2026-08-20,89229.56,1338.44,240.92,SETTLED,CUST0064,89229.56,89229.56,PAID,NONE,True,MATCHED
PAY00606,TXN00606,INV00606,2026-07-01,CUST0256,53271.25,INR,UPI,SUCCESS,SET00606,2026-07-04,53271.25,799.07,143.83,SETTLED,CUST0256,53271.25,53271.25,PAID,NONE,True,MATCHED
PAY00607,TXN00607,INV00607,2026-08-02,CUST0248,78217.61,INR,CARD,SUCCESS,SET00607,2026-08-05,78217.61,1173.26,211.19,SETTLED,CUST0248,78217.61,78217.61,PAID,NONE,True,MATCHED
PAY00608,TXN00608,INV00608,2026-07-07,CUST0066,39046.86,INR,NETBANKING,SUCCESS,SET00608,2026-07-09,39046.86,585.7,105.43,SETTLED,CUST0066,39046.86,39046.86,PAID,NONE,True,MATCHED
PAY00609,TXN00609,INV00609,2026-07-18,CUST0128,40088.06,INR,NETBANKING,SUCCESS,SET00609,2026-07-19,40088.06,601.32,108.24,SETTLED,CUST0128,42625.87,40088.06,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00610,TXN00610,INV00610,2026-08-08,CUST0212,70151.42,INR,NETBANKING,SUCCESS,SET00610,2026-08-10,70151.42,1052.27,189.41,SETTLED,CUST0212,70151.42,70151.42,PAID,NONE,True,MATCHED
PAY00611,TXN00611,INV00611,2026-08-10,CUST0284,22125.58,INR,CARD,SUCCESS,SET00611,2026-08-13,22125.58,331.88,59.74,SETTLED,CUST0284,22125.58,22125.58,PAID,NONE,True,MATCHED
PAY00612,TXN00612,INV00612,2026-08-13,CUST0177,13700.84,INR,CARD,SUCCESS,SET00612,2026-08-16,13700.84,205.51,36.99,SETTLED,CUST0177,13700.84,13700.84,PAID,NONE,True,MATCHED
PAY00613,TXN00613,INV00613,2026-08-15,CUST0166,11982.82,INR,NETBANKING,SUCCESS,SET00613,2026-08-18,11982.82,179.74,32.35,SETTLED,CUST0166,11982.82,11982.82,PAID,NONE,True,MATCHED
PAY00614,TXN00614,INV00614,2026-08-13,CUST0214,74912.94,INR,NETBANKING,SUCCESS,SET00614,2026-08-14,73819.75,1123.69,202.26,SETTLED,CUST0214,74912.94,74912.94,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00615,TXN00615,INV00615,2026-07-25,CUST0013,14960.01,INR,UPI,SUCCESS,SET00615,2026-07-27,14960.01,224.4,40.39,SETTLED,CUST0013,14960.01,14960.01,PAID,NONE,True,MATCHED
PAY00616,TXN00616,INV00616,2026-07-10,CUST0129,84018.49,INR,NETBANKING,SUCCESS,SET00616,2026-07-11,84018.49,1260.28,226.85,SETTLED,CUST0129,84018.49,84018.49,PAID,NONE,True,MATCHED
PAY00617,TXN00617,INV00617,2026-07-29,CUST0184,10696.76,INR,CARD,SUCCESS,SET00617,2026-07-31,10696.76,160.45,28.88,SETTLED,CUST0184,10696.76,10696.76,PAID,NONE,True,MATCHED
PAY00618,TXN00618,INV00618,2026-08-02,CUST0122,78538.56,INR,NETBANKING,SUCCESS,SET00618,2026-08-04,78538.56,1178.08,212.05,SETTLED,CUST0122,78538.56,78538.56,PAID,NONE,True,MATCHED
PAY00619,TXN00619,INV00619,2026-07-27,CUST0199,95691.85,INR,NETBANKING,SUCCESS,SET00619,2026-07-29,95691.85,1435.38,258.37,SETTLED,CUST0199,96433.96,95691.85,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00620,TXN00620,INV00620,2026-08-09,CUST0104,86950.57,INR,WALLET,SUCCESS,SET00620,2026-08-12,86950.57,1304.26,234.77,SETTLED,CUST0104,86950.57,86950.57,PAID,NONE,True,MATCHED
PAY00621,TXN00621,INV00621,2026-08-18,CUST0189,59044.34,INR,CARD,SUCCESS,SET00621,2026-08-20,59044.34,885.67,159.42,SETTLED,CUST0189,59044.34,59044.34,PAID,NONE,True,MATCHED
PAY00622,TXN00622,INV00622,2026-07-12,CUST0230,98353.61,INR,UPI,SUCCESS,SET00622,2026-07-15,98353.61,1475.3,265.55,SETTLED,CUST0230,98353.61,98353.61,PAID,NONE,True,MATCHED
PAY00623,TXN00623,INV00623,2026-07-08,CUST0264,38031.22,INR,WALLET,SUCCESS,SET00623,2026-07-09,38031.22,570.47,102.68,SETTLED,CUST0264,38031.22,38031.22,PAID,NONE,True,MATCHED
PAY00624,TXN00624,INV00624,2026-08-07,CUST0083,84678.41,INR,UPI,SUCCESS,SET00624,2026-08-08,84678.41,1270.18,228.63,SETTLED,CUST0083,84678.41,84678.41,PAID,NONE,True,MATCHED
PAY00625,TXN00625,INV00625,2026-07-10,CUST0021,92898.51,INR,UPI,SUCCESS,SET00625,2026-07-13,92898.51,1393.48,250.83,SETTLED,CUST0021,92898.51,92898.51,PAID,NONE,True,MATCHED
PAY00626,TXN00626,INV00626,2026-08-01,CUST0155,79095.86,INR,NETBANKING,SUCCESS,SET00626,2026-08-03,79095.86,1186.44,213.56,SETTLED,CUST0155,79095.86,79095.86,PAID,NONE,True,MATCHED
PAY00627,TXN00627,INV00627,2026-07-15,CUST0270,95720.28,INR,UPI,SUCCESS,SET00627,2026-07-17,95720.28,1435.8,258.44,SETTLED,CUST0270,95720.28,95720.28,PAID,NONE,True,MATCHED
PAY00628,TXN00628,INV00628,2026-08-04,CUST0279,40640.0,INR,NETBANKING,SUCCESS,SET00628,2026-08-07,40640.0,609.6,109.73,SETTLED,CUST0279,40640.0,40640.0,PAID,NONE,True,MATCHED
PAY00629,TXN00629,INV00629,2026-07-22,CUST0170,36399.38,INR,CARD,SUCCESS,SET00629,2026-07-25,36399.38,545.99,98.28,SETTLED,CUST0170,39681.64,36399.38,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00630,TXN00630,INV00630,2026-07-08,CUST0005,67059.38,INR,WALLET,SUCCESS,SET00630,2026-07-11,67059.38,1005.89,181.06,SETTLED,CUST0005,67059.38,67059.38,PAID,NONE,True,MATCHED
PAY00631,TXN00631,INV00631,2026-07-03,CUST0125,68413.86,INR,NETBANKING,SUCCESS,SET00631,2026-07-05,68413.86,1026.21,184.72,SETTLED,CUST0125,68413.86,68413.86,PAID,NONE,True,MATCHED
PAY00632,TXN00632,INV00632,2026-08-04,CUST0132,72535.57,INR,UPI,SUCCESS,,,,,,,CUST0132,72535.57,72535.57,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00633,TXN00633,INV00633,2026-07-29,CUST0261,48937.07,INR,NETBANKING,SUCCESS,SET00633,2026-07-31,47860.67,734.06,132.13,SETTLED,CUST0261,48937.07,48937.07,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00634,TXN00634,INV00634,2026-07-11,CUST0050,97177.06,INR,UPI,SUCCESS,SET00634,2026-07-14,97177.06,1457.66,262.38,SETTLED,CUST0050,97177.06,97177.06,PAID,NONE,True,MATCHED
PAY00635,TXN00635,INV00635,2026-08-13,CUST0110,42708.84,INR,UPI,SUCCESS,SET00635,2026-08-16,42708.84,640.63,115.31,SETTLED,CUST0110,42708.84,42708.84,PAID,NONE,True,MATCHED
PAY00636,TXN00636,INV00636,2026-08-11,CUST0223,81767.06,INR,UPI,SUCCESS,SET00636,2026-08-12,81767.06,1226.51,220.77,SETTLED,CUST0223,81767.06,81767.06,PAID,NONE,True,MATCHED
PAY00637,TXN00637,INV00637,2026-08-15,CUST0236,33505.68,INR,UPI,SUCCESS,SET00637,2026-08-17,33505.68,502.59,90.47,SETTLED,CUST0236,33505.68,33505.68,PAID,NONE,True,MATCHED
PAY00638,TXN00638,INV00638,2026-07-05,CUST0286,57708.75,INR,CARD,SUCCESS,,,,,,,CUST0286,57708.75,57708.75,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00639,TXN00639,INV00639,2026-08-10,CUST0231,40742.58,INR,NETBANKING,SUCCESS,SET00639,2026-08-11,40742.58,611.14,110.01,SETTLED,CUST0231,40742.58,40742.58,PAID,NONE,True,MATCHED
PAY00640,TXN00640,INV00640,2026-07-01,CUST0274,64321.56,INR,UPI,SUCCESS,SET00640,2026-07-02,64321.56,964.82,173.67,SETTLED,CUST0274,64321.56,64321.56,PAID,NONE,True,MATCHED
PAY00641,TXN00641,INV00641,2026-07-23,CUST0038,92840.75,INR,UPI,SUCCESS,SET00641,2026-07-25,92840.75,1392.61,250.67,SETTLED,CUST0038,92840.75,92840.75,PAID,NONE,True,MATCHED
PAY00642,TXN00642,INV00642,2026-07-19,CUST0045,76644.79,INR,WALLET,SUCCESS,SET00642,2026-07-20,76644.79,1149.67,206.94,SETTLED,CUST0045,76644.79,76644.79,PAID,NONE,True,MATCHED
PAY00643,TXN00643,INV00643,2026-07-11,CUST0243,53580.04,INR,CARD,SUCCESS,SET00643,2026-07-13,53580.04,803.7,144.67,SETTLED,CUST0243,53580.04,53580.04,PAID,NONE,True,MATCHED
PAY00644,TXN00644,INV00644,2026-07-20,CUST0074,67890.26,INR,NETBANKING,SUCCESS,SET00644,2026-07-21,67890.26,1018.35,183.3,SETTLED,CUST0074,68440.44,67890.26,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00645,TXN00645,INV00645,2026-07-03,CUST0064,1000.47,INR,WALLET,SUCCESS,SET00645,2026-07-05,1000.47,15.01,2.7,SETTLED,CUST0064,1000.47,1000.47,PAID,NONE,True,MATCHED
PAY00646,TXN00646,INV00646,2026-08-17,CUST0108,74272.33,INR,NETBANKING,SUCCESS,SET00646,2026-08-20,74272.33,1114.08,200.53,SETTLED,CUST0108,74272.33,74272.33,PAID,NONE,True,MATCHED
PAY00647,TXN00647,INV00647,2026-07-11,CUST0073,18807.28,INR,NETBANKING,SUCCESS,SET00647,2026-07-14,18807.28,282.11,50.78,SETTLED,CUST0073,18807.28,18807.28,PAID,NONE,True,MATCHED
PAY00648,TXN00648,INV00648,2026-07-04,CUST0291,85213.08,INR,WALLET,SUCCESS,SET00648,2026-07-06,85213.08,1278.2,230.08,SETTLED,CUST0291,85213.08,85213.08,PAID,NONE,True,MATCHED
PAY00649,TXN00649,INV00649,2026-07-17,CUST0035,10271.14,INR,WALLET,SUCCESS,SET00649,2026-07-20,10271.14,154.07,27.73,SETTLED,CUST0035,12378.26,10271.14,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00650,TXN00650,INV00650,2026-07-07,CUST0121,28871.15,INR,UPI,SUCCESS,,,,,,,CUST0121,28871.15,28871.15,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00651,TXN00651,INV00651,2026-07-22,CUST0231,61826.07,INR,NETBANKING,SUCCESS,SET00651,2026-07-25,61826.07,927.39,166.93,SETTLED,CUST0231,61826.07,61826.07,PAID,NONE,True,MATCHED
PAY00652,TXN00652,INV00652,2026-07-24,CUST0291,80866.13,INR,WALLET,SUCCESS,SET00652,2026-07-25,80866.13,1212.99,218.34,SETTLED,CUST0291,80866.13,80866.13,PAID,NONE,True,MATCHED
PAY00653,TXN00653,INV00653,2026-08-15,CUST0114,74111.71,INR,WALLET,SUCCESS,SET00653,2026-08-16,74111.71,1111.68,200.1,SETTLED,CUST0114,74111.71,74111.71,PAID,NONE,True,MATCHED
PAY00654,TXN00654,INV00654,2026-07-31,CUST0170,46553.41,INR,NETBANKING,SUCCESS,SET00654,2026-08-03,46553.41,698.3,125.69,SETTLED,CUST0170,46553.41,46553.41,PAID,NONE,True,MATCHED
PAY00655,TXN00655,INV00655,2026-07-12,CUST0056,64732.38,INR,UPI,SUCCESS,SET00655,2026-07-15,64732.38,970.99,174.78,SETTLED,CUST0056,64732.38,64732.38,PAID,NONE,True,MATCHED
PAY00656,TXN00656,INV00656,2026-07-17,CUST0101,73487.69,INR,UPI,SUCCESS,SET00656,2026-07-20,73487.69,1102.32,198.42,SETTLED,CUST0101,73487.69,73487.69,PAID,NONE,True,MATCHED
PAY00657,TXN00657,INV00657,2026-08-07,CUST0016,58100.63,INR,CARD,SUCCESS,,,,,,,CUST0016,58100.63,58100.63,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00658,TXN00658,INV00658,2026-08-04,CUST0279,47474.34,INR,CARD,SUCCESS,SET00658,2026-08-07,47474.34,712.12,128.18,SETTLED,CUST0279,47474.34,47474.34,PAID,NONE,True,MATCHED
PAY00659,TXN00659,INV00659,2026-07-09,CUST0149,46737.76,INR,UPI,SUCCESS,SET00659,2026-07-10,46737.76,701.07,126.19,SETTLED,CUST0149,46737.76,46737.76,PAID,NONE,True,MATCHED
PAY00660,TXN00660,INV00660,2026-08-09,CUST0123,68574.08,INR,CARD,SUCCESS,SET00660,2026-08-12,68574.08,1028.61,185.15,SETTLED,CUST0123,68574.08,68574.08,PAID,NONE,True,MATCHED
PAY00661,TXN00661,INV00661,2026-08-12,CUST0290,87283.42,INR,CARD,SUCCESS,SET00661,2026-08-14,87283.42,1309.25,235.66,SETTLED,CUST0290,87283.42,87283.42,PAID,NONE,True,MATCHED
PAY00662,TXN00662,INV00662,2026-07-15,CUST0021,76266.5,INR,CARD,SUCCESS,SET00662,2026-07-16,76266.5,1144.0,205.92,SETTLED,CUST0021,76266.5,76266.5,PAID,NONE,True,MATCHED
PAY00663,TXN00663,INV00663,2026-08-12,CUST0022,21074.02,INR,NETBANKING,SUCCESS,SET00663,2026-08-13,21074.02,316.11,56.9,SETTLED,CUST0022,21074.02,21074.02,PAID,NONE,True,MATCHED
PAY00664,TXN00664,INV00664,2026-08-11,CUST0021,32745.08,INR,NETBANKING,SUCCESS,SET00664,2026-08-14,32745.08,491.18,88.41,SETTLED,CUST0021,32745.08,32745.08,PAID,NONE,True,MATCHED
PAY00665,TXN00665,INV00665,2026-08-06,CUST0279,17798.06,INR,WALLET,SUCCESS,SET00665,2026-08-07,17798.06,266.97,48.05,SETTLED,CUST0279,17798.06,17798.06,PAID,NONE,True,MATCHED
PAY00666,TXN00666,INV00666,2026-07-17,CUST0265,37944.71,INR,CARD,SUCCESS,SET00666,2026-07-19,37944.71,569.17,102.45,SETTLED,CUST0265,37944.71,37944.71,PAID,NONE,True,MATCHED
PAY00667,TXN00667,INV00667,2026-08-20,CUST0250,48469.95,INR,UPI,SUCCESS,SET00667,2026-08-22,48469.95,727.05,130.87,SETTLED,CUST0250,48469.95,48469.95,PAID,NONE,True,MATCHED
PAY00668,TXN00668,INV00668,2026-07-15,CUST0085,8170.28,INR,NETBANKING,SUCCESS,SET00668,2026-07-16,8170.28,122.55,22.06,SETTLED,CUST0085,8170.28,8170.28,PAID,NONE,True,MATCHED
PAY00669,TXN00669,INV00669,2026-08-08,CUST0186,71871.62,INR,UPI,SUCCESS,SET00669,2026-08-10,71871.62,1078.07,194.05,SETTLED,CUST0186,71871.62,71871.62,PAID,NONE,True,MATCHED
PAY00670,TXN00670,INV00670,2026-07-31,CUST0059,67685.33,INR,WALLET,SUCCESS,SET00670,2026-08-03,67685.33,1015.28,182.75,SETTLED,CUST0059,67685.33,67685.33,PAID,NONE,True,MATCHED
PAY00671,TXN00671,INV00671,2026-07-02,CUST0211,24745.2,INR,CARD,SUCCESS,SET00671,2026-07-03,24745.2,371.18,66.81,SETTLED,CUST0211,24745.2,24745.2,PAID,NONE,True,MATCHED
PAY00672,TXN00672,INV00672,2026-07-03,CUST0263,89134.37,INR,CARD,SUCCESS,SET00672,2026-07-04,89134.37,1337.02,240.66,SETTLED,CUST0263,89134.37,89134.37,PAID,NONE,True,MATCHED
PAY00673,TXN00673,INV00673,2026-07-26,CUST0265,60136.07,INR,UPI,SUCCESS,SET00673,2026-07-29,58475.59,902.04,162.37,SETTLED,CUST0265,60136.07,60136.07,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00674,TXN00674,INV00674,2026-07-14,CUST0044,45195.73,INR,WALLET,SUCCESS,SET00674,2026-07-15,43518.04,677.94,122.03,SETTLED,CUST0044,45195.73,45195.73,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00675,TXN00675,INV00675,2026-08-20,CUST0074,58473.29,INR,CARD,SUCCESS,SET00675,2026-08-22,58473.29,877.1,157.88,SETTLED,CUST0074,58473.29,58473.29,PAID,NONE,True,MATCHED
PAY00676,TXN00676,INV00676,2026-08-16,CUST0086,68716.32,INR,WALLET,SUCCESS,SET00676,2026-08-17,68716.32,1030.74,185.53,SETTLED,CUST0086,68716.32,68716.32,PAID,NONE,True,MATCHED
PAY00677,TXN00677,INV00677,2026-07-25,CUST0194,13655.21,INR,UPI,SUCCESS,SET00677,2026-07-28,13655.21,204.83,36.87,SETTLED,CUST0194,13655.21,13655.21,PAID,NONE,True,MATCHED
PAY00678,TXN00678,INV00678,2026-07-10,CUST0215,60748.35,INR,CARD,SUCCESS,SET00678,2026-07-13,60748.35,911.23,164.02,SETTLED,CUST0215,60748.35,60748.35,PAID,NONE,True,MATCHED
PAY00679,TXN00679,INV00679,2026-08-20,CUST0020,53377.28,INR,UPI,SUCCESS,SET00679,2026-08-21,53377.28,800.66,144.12,SETTLED,CUST0020,53377.28,53377.28,PAID,NONE,True,MATCHED
PAY00680,TXN00680,INV00680,2026-07-01,CUST0277,89748.41,INR,WALLET,SUCCESS,SET00680,2026-07-02,89748.41,1346.23,242.32,SETTLED,CUST0277,89748.41,89748.41,PAID,NONE,True,MATCHED
PAY00681,TXN00681,INV00681,2026-07-28,CUST0272,23333.88,INR,WALLET,SUCCESS,SET00681,2026-07-30,23333.88,350.01,63.0,SETTLED,CUST0272,23333.88,23333.88,PAID,NONE,True,MATCHED
PAY00682,TXN00682,INV00682,2026-07-07,CUST0295,42836.19,INR,NETBANKING,SUCCESS,SET00682,2026-07-08,42836.19,642.54,115.66,SETTLED,CUST0295,42836.19,42836.19,PAID,NONE,True,MATCHED
PAY00683,TXN00683,INV00683,2026-08-08,CUST0146,87738.25,INR,WALLET,SUCCESS,SET00683,2026-08-11,87738.25,1316.07,236.89,SETTLED,CUST0146,87738.25,87738.25,PAID,NONE,True,MATCHED
PAY00684,TXN00684,INV00684,2026-08-06,CUST0004,52492.79,INR,UPI,SUCCESS,SET00684,2026-08-09,52492.79,787.39,141.73,SETTLED,CUST0004,52492.79,52492.79,PAID,NONE,True,MATCHED
PAY00685,TXN00685,INV00685,2026-07-27,CUST0162,36545.84,INR,CARD,SUCCESS,SET00685,2026-07-29,36545.84,548.19,98.67,SETTLED,CUST0162,36545.84,36545.84,PAID,NONE,True,MATCHED
PAY00686,TXN00686,INV00686,2026-08-04,CUST0134,42644.37,INR,NETBANKING,SUCCESS,SET00686,2026-08-06,42644.37,639.67,115.14,SETTLED,CUST0134,42644.37,42644.37,PAID,NONE,True,MATCHED
PAY00687,TXN00687,INV00687,2026-07-27,CUST0105,55434.44,INR,WALLET,SUCCESS,SET00687,2026-07-30,55434.44,831.52,149.67,SETTLED,CUST0105,55434.44,55434.44,PAID,NONE,True,MATCHED
PAY00688,TXN00688,INV00688,2026-07-17,CUST0248,98856.57,INR,NETBANKING,SUCCESS,SET00688,2026-07-20,98856.57,1482.85,266.91,SETTLED,CUST0248,98856.57,98856.57,PAID,NONE,True,MATCHED
PAY00689,TXN00689,INV00689,2026-08-12,CUST0071,12349.03,INR,CARD,SUCCESS,SET00689,2026-08-13,12349.03,185.24,33.34,SETTLED,CUST0071,12349.03,12349.03,PAID,NONE,True,MATCHED
PAY00690,TXN00690,INV00690,2026-07-14,CUST0052,51080.18,INR,NETBANKING,SUCCESS,SET00690,2026-07-17,51080.18,766.2,137.92,SETTLED,CUST0052,51080.18,51080.18,PAID,NONE,True,MATCHED
PAY00691,TXN00691,INV00691,2026-07-11,CUST0027,39215.82,INR,UPI,SUCCESS,SET00691,2026-07-13,39215.82,588.24,105.88,SETTLED,CUST0027,39215.82,39215.82,PAID,NONE,True,MATCHED
PAY00692,TXN00692,INV00692,2026-07-06,CUST0223,6876.01,INR,CARD,SUCCESS,SET00692,2026-07-07,6876.01,103.14,18.57,SETTLED,CUST0223,6876.01,6876.01,PAID,NONE,True,MATCHED
PAY00693,TXN00693,INV00693,2026-07-26,CUST0197,61589.58,INR,NETBANKING,SUCCESS,SET00693,2026-07-27,61589.58,923.84,166.29,SETTLED,CUST0197,61589.58,61589.58,PAID,NONE,True,MATCHED
PAY00694,TXN00694,INV00694,2026-08-10,CUST0090,49689.65,INR,UPI,SUCCESS,SET00694,2026-08-13,49689.65,745.34,134.16,SETTLED,CUST0090,49689.65,49689.65,PAID,NONE,True,MATCHED
PAY00695,TXN00695,INV00695,2026-07-13,CUST0147,3844.13,INR,CARD,SUCCESS,SET00695,2026-07-14,3844.13,57.66,10.38,SETTLED,CUST0147,3844.13,3844.13,PAID,NONE,True,MATCHED
PAY00696,TXN00696,INV00696,2026-07-16,CUST0185,65674.4,INR,CARD,SUCCESS,SET00696,2026-07-18,65674.4,985.12,177.32,SETTLED,CUST0185,65674.4,65674.4,PAID,NONE,True,MATCHED
PAY00697,TXN00697,INV00697,2026-08-12,CUST0181,39816.74,INR,CARD,SUCCESS,SET00697,2026-08-15,39816.74,597.25,107.5,SETTLED,CUST0181,39816.74,39816.74,PAID,NONE,True,MATCHED
PAY00698,TXN00698,INV00698,2026-07-06,CUST0036,55184.47,INR,NETBANKING,SUCCESS,SET00698,2026-07-07,55184.47,827.77,149.0,SETTLED,CUST0036,55184.47,55184.47,PAID,NONE,True,MATCHED
PAY00699,TXN00699,INV00699,2026-07-30,CUST0100,93006.53,INR,UPI,SUCCESS,SET00699,2026-08-02,93006.53,1395.1,251.12,SETTLED,CUST0100,93006.53,93006.53,PAID,NONE,True,MATCHED
PAY00700,TXN00700,INV00700,2026-08-05,CUST0055,7702.4,INR,NETBANKING,SUCCESS,SET00700,2026-08-08,7702.4,115.54,20.8,SETTLED,CUST0055,7702.4,7702.4,PAID,NONE,True,MATCHED
PAY00701,TXN00701,INV00701,2026-08-04,CUST0132,81408.16,INR,NETBANKING,SUCCESS,SET00701,2026-08-07,81408.16,1221.12,219.8,SETTLED,CUST0132,81408.16,81408.16,PAID,NONE,True,MATCHED
PAY00702,TXN00702,INV00702,2026-08-19,CUST0248,24705.69,INR,NETBANKING,SUCCESS,SET00702,2026-08-22,24705.69,370.59,66.71,SETTLED,CUST0248,27270.51,24705.69,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00703,TXN00703,INV00703,2026-07-31,CUST0015,12068.7,INR,UPI,SUCCESS,SET00703,2026-08-03,12068.7,181.03,32.59,SETTLED,CUST0015,12068.7,12068.7,PAID,NONE,True,MATCHED
PAY00704,TXN00704,INV00704,2026-07-21,CUST0118,41536.38,INR,NETBANKING,SUCCESS,SET00704,2026-07-24,41536.38,623.05,112.15,SETTLED,CUST0118,41536.38,41536.38,PAID,NONE,True,MATCHED
PAY00705,TXN00705,INV00705,2026-07-16,CUST0135,29085.31,INR,WALLET,SUCCESS,SET00705,2026-07-17,29085.31,436.28,78.53,SETTLED,CUST0135,29085.31,29085.31,PAID,NONE,True,MATCHED
PAY00706,TXN00706,INV00706,2026-07-12,CUST0284,47917.27,INR,NETBANKING,SUCCESS,SET00706,2026-07-14,47917.27,718.76,129.38,SETTLED,CUST0284,47917.27,47917.27,PAID,NONE,True,MATCHED
PAY00707,TXN00707,INV00707,2026-08-17,CUST0094,68469.18,INR,CARD,SUCCESS,SET00707,2026-08-18,68469.18,1027.04,184.87,SETTLED,CUST0094,68469.18,68469.18,PAID,NONE,True,MATCHED
PAY00708,TXN00708,INV00708,2026-07-17,CUST0124,21074.47,INR,CARD,SUCCESS,SET00708,2026-07-19,21074.47,316.12,56.9,SETTLED,CUST0124,21074.47,21074.47,PAID,NONE,True,MATCHED
PAY00709,TXN00709,INV00709,2026-08-19,CUST0080,11115.58,INR,UPI,SUCCESS,SET00709,2026-08-21,11115.58,166.73,30.01,SETTLED,CUST0080,11115.58,11115.58,PAID,NONE,True,MATCHED
PAY00710,TXN00710,INV00710,2026-08-18,CUST0004,85780.39,INR,UPI,SUCCESS,SET00710,2026-08-21,85780.39,1286.71,231.61,SETTLED,CUST0004,85780.39,85780.39,PAID,NONE,True,MATCHED
PAY00711,TXN00711,INV00711,2026-08-01,CUST0162,89863.06,INR,NETBANKING,SUCCESS,SET00711,2026-08-03,89863.06,1347.95,242.63,SETTLED,CUST0162,89863.06,89863.06,PAID,NONE,True,MATCHED
PAY00712,TXN00712,INV00712,2026-07-15,CUST0204,75141.85,INR,CARD,SUCCESS,SET00712,2026-07-17,75141.85,1127.13,202.88,SETTLED,CUST0204,75141.85,75141.85,PAID,NONE,True,MATCHED
PAY00713,TXN00713,INV00713,2026-07-03,CUST0277,50496.28,INR,WALLET,SUCCESS,SET00713,2026-07-05,48540.92,757.44,136.34,SETTLED,CUST0277,50496.28,50496.28,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00714,TXN00714,INV00714,2026-07-30,CUST0266,31907.3,INR,UPI,SUCCESS,SET00714,2026-08-01,31907.3,478.61,86.15,SETTLED,CUST0266,31907.3,31907.3,PAID,NONE,True,MATCHED
PAY00715,TXN00715,INV00715,2026-07-07,CUST0298,32880.9,INR,NETBANKING,SUCCESS,SET00715,2026-07-08,32880.9,493.21,88.78,SETTLED,CUST0298,32880.9,32880.9,PAID,NONE,True,MATCHED
